date,item_id,category,price,temperature,is_weekend,is_holiday,units_sold
2021-02-13,ITEM_012,Desserts,9.0,27.470790880165648,1,0,37
2021-02-13,ITEM_013,Desserts,7.0,27.470790880165648,1,0,17
2021-02-13,ITEM_014,Desserts,8.5,27.470790880165648,1,0,13
2021-02-13,ITEM_015,Beverages,7.0,27.470790880165648,1,0,44
2021-02-13,ITEM_016,Beverages,8.0,27.470790880165648,1,0,46
2021-02-13,ITEM_017,Beverages,8.0,27.470790880165648,1,0,19
2021-02-13,ITEM_018,Beverages,4.0,27.470790880165648,1,0,23
2021-02-13,ITEM_019,Beverages,3.5,27.470790880165648,1,0,74
2021-02-14,ITEM_001,Mains,25.0,21.844471299888777,1,1,35
2021-02-14,ITEM_002,Mains,15.0,21.844471299888777,1,1,50
2021-02-14,ITEM_003,Mains,18.0,21.844471299888777,1,1,41
2021-02-14,ITEM_004,Mains,14.0,21.844471299888777,1,1,30
2021-02-14,ITEM_005,Mains,28.0,21.844471299888777,1,1,30
2021-02-14,ITEM_006,Mains,16.0,21.844471299888777,1,1,35
2021-02-14,ITEM_007,Appetizers,12.0,21.844471299888777,1,1,39
2021-02-14,ITEM_008,Appetizers,9.0,21.844471299888777,1,1,22
2021-02-14,ITEM_009,Appetizers,8.0,21.844471299888777,1,1,83
2021-02-14,ITEM_010,Appetizers,6.0,21.844471299888777,1,1,48
2021-02-14,ITEM_011,Desserts,8.0,21.844471299888777,1,1,33
2021-02-14,ITEM_012,Desserts,9.0,21.844471299888777,1,1,38
2021-02-14,ITEM_013,Desserts,7.0,21.844471299888777,1,1,27
2021-02-14,ITEM_014,Desserts,8.5,21.844471299888777,1,1,36
2021-02-14,ITEM_015,Beverages,7.0,21.844471299888777,1,1,46
2021-02-14,ITEM_016,Beverages,8.0,21.844471299888777,1,1,114
2021-02-14,ITEM_017,Beverages,8.0,21.844471299888777,1,1,37
2021-02-14,ITEM_018,Beverages,4.0,21.844471299888777,1,1,30
2021-02-14,ITEM_019,Beverages,3.5,21.844471299888777,1,1,103
2021-02-15,ITEM_001,Mains,25.0,25.906266212200624,0,0,11
2021-02-15,ITEM_002,Mains,15.0,25.906266212200624,0,0,19
2021-02-15,ITEM_003,Mains,18.0,25.906266212200624,0,0,23
2021-02-15,ITEM_004,Mains,14.0,25.906266212200624,0,0,8
2021-02-15,ITEM_005,Mains,28.0,25.906266212200624,0,0,10
2021-02-15,ITEM_006,Mains,16.0,25.906266212200624,0,0,11
2021-02-15,ITEM_007,Appetizers,12.0,25.906266212200624,0,0,23
2021-02-15,ITEM_008,Appetizers,9.0,25.906266212200624,0,0,3
2021-02-15,ITEM_009,Appetizers,8.0,25.906266212200624,0,0,17
2021-02-15,ITEM_010,Appetizers,6.0,25.906266212200624,0,0,23
2021-02-15,ITEM_011,Desserts,8.0,25.906266212200624,0,0,6
2021-02-15,ITEM_012,Desserts,9.0,25.906266212200624,0,0,22
2021-02-15,ITEM_013,Desserts,7.0,25.906266212200624,0,0,11
2021-02-15,ITEM_014,Desserts,8.5,25.906266212200624,0,0,21
2021-02-15,ITEM_015,Beverages,7.0,25.906266212200624,0,0,23
2021-02-15,ITEM_016,Beverages,8.0,25.906266212200624,0,0,30
2021-02-15,ITEM_017,Beverages,8.0,25.906266212200624,0,0,19
2021-02-15,ITEM_018,Beverages,4.0,25.906266212200624,0,0,17
2021-02-15,ITEM_019,Beverages,3.5,25.906266212200624,0,0,46
2021-02-16,ITEM_001,Mains,25.0,27.478253976166716,0,0,14
2021-02-16,ITEM_002,Mains,15.0,27.478253976166716,0,0,18
2021-02-16,ITEM_003,Mains,18.0,27.478253976166716,0,0,27
2021-02-16,ITEM_004,Mains,14.0,27.478253976166716,0,0,13
2021-02-16,ITEM_005,Mains,28.0,27.478253976166716,0,0,12
2021-02-16,ITEM_006,Mains,16.0,27.478253976166716,0,0,10
2021-02-16,ITEM_007,Appetizers,12.0,27.478253976166716,0,0,30
2021-02-16,ITEM_008,Appetizers,9.0,27.478253976166716,0,0,8
2021-02-16,ITEM_009,Appetizers,8.0,27.478253976166716,0,0,21
2021-02-16,ITEM_010,Appetizers,6.0,27.478253976166716,0,0,25
2021-02-16,ITEM_011,Desserts,8.0,27.478253976166716,0,0,17
2021-02-16,ITEM_012,Desserts,9.0,27.478253976166716,0,0,17
2021-02-16,ITEM_013,Desserts,7.0,27.478253976166716,0,0,14
2021-02-16,ITEM_014,Desserts,8.5,27.478253976166716,0,0,10
2021-02-16,ITEM_015,Beverages,7.0,27.478253976166716,0,0,22
2021-02-16,ITEM_016,Beverages,8.0,27.478253976166716,0,0,44
2021-02-16,ITEM_017,Beverages,8.0,27.478253976166716,0,0,14
2021-02-16,ITEM_018,Beverages,4.0,27.478253976166716,0,0,19
2021-02-16,ITEM_019,Beverages,3.5,27.478253976166716,0,0,35
2021-02-17,ITEM_001,Mains,25.0,35.35049234012034,0,0,13
2021-02-17,ITEM_002,Mains,15.0,35.35049234012034,0,0,20
2021-02-17,ITEM_003,Mains,18.0,35.35049234012034,0,0,12
2021-02-17,ITEM_004,Mains,14.0,35.35049234012034,0,0,12
2021-02-17,ITEM_005,Mains,28.0,35.35049234012034,0,0,5
2021-02-17,ITEM_006,Mains,16.0,35.35049234012034,0,0,6
2021-02-17,ITEM_007,Appetizers,12.0,35.35049234012034,0,0,20
2021-02-17,ITEM_008,Appetizers,9.0,35.35049234012034,0,0,11
2021-02-17,ITEM_009,Appetizers,8.0,35.35049234012034,0,0,25
2021-02-17,ITEM_010,Appetizers,6.0,35.35049234012034,0,0,17
2021-02-17,ITEM_011,Desserts,8.0,35.35049234012034,0,0,12
2021-02-17,ITEM_012,Desserts,9.0,35.35049234012034,0,0,23
2021-02-17,ITEM_013,Desserts,7.0,35.35049234012034,0,0,13
2021-02-17,ITEM_014,Desserts,8.5,35.35049234012034,0,0,8
2021-02-17,ITEM_015,Beverages,7.0,35.35049234012034,0,0,23
2021-02-17,ITEM_016,Beverages,8.0,35.35049234012034,0,0,23
2021-02-17,ITEM_017,Beverages,8.0,35.35049234012034,0,0,18
2021-02-17,ITEM_018,Beverages,4.0,35.35049234012034,0,0,9
2021-02-17,ITEM_019,Beverages,3.5,35.35049234012034,0,0,39
2021-02-18,ITEM_001,Mains,25.0,32.07379484876988,0,0,13
2021-02-18,ITEM_002,Mains,15.0,32.07379484876988,0,0,17
2021-02-18,ITEM_003,Mains,18.0,32.07379484876988,0,0,20
2021-02-18,ITEM_004,Mains,14.0,32.07379484876988,0,0,19
2021-02-18,ITEM_005,Mains,28.0,32.07379484876988,0,0,12
2021-02-18,ITEM_006,Mains,16.0,32.07379484876988,0,0,9
2021-02-18,ITEM_007,Appetizers,12.0,32.07379484876988,0,0,11
2021-02-18,ITEM_008,Appetizers,9.0,32.07379484876988,0,0,6
2021-02-18,ITEM_009,Appetizers,8.0,32.07379484876988,0,0,17
2021-02-18,ITEM_010,Appetizers,6.0,32.07379484876988,0,0,16
2021-02-18,ITEM_011,Desserts,8.0,32.07379484876988,0,0,12
2021-02-18,ITEM_012,Desserts,9.0,32.07379484876988,0,0,13
2021-02-18,ITEM_013,Desserts,7.0,32.07379484876988,0,0,18
2021-02-18,ITEM_014,Desserts,8.5,32.07379484876988,0,0,9
2021-02-18,ITEM_015,Beverages,7.0,32.07379484876988,0,0,17
2021-02-18,ITEM_016,Beverages,8.0,32.07379484876988,0,0,29
2021-02-18,ITEM_017,Beverages,8.0,32.07379484876988,0,0,15
2021-02-18,ITEM_018,Beverages,4.0,32.07379484876988,0,0,10
2021-02-18,ITEM_019,Beverages,3.5,32.07379484876988,0,0,31
2021-02-19,ITEM_001,Mains,25.0,21.838627452965497,1,0,32
2021-02-19,ITEM_002,Mains,15.0,21.838627452965497,1,0,34
2021-02-19,ITEM_003,Mains,18.0,21.838627452965497,1,0,25
2021-02-19,ITEM_004,Mains,14.0,21.838627452965497,1,0,14
2021-02-19,ITEM_005,Mains,28.0,21.838627452965497,1,0,20
2021-02-19,ITEM_006,Mains,16.0,21.838627452965497,1,0,30
2021-02-19,ITEM_007,Appetizers,12.0,21.838627452965497,1,0,44
2021-02-19,ITEM_008,Appetizers,9.0,21.838627452965497,1,0,23
2021-02-19,ITEM_009,Appetizers,8.0,21.838627452965497,1,0,60
2021-02-19,ITEM_010,Appetizers,6.0,21.838627452965497,1,0,57
2021-02-19,ITEM_011,Desserts,8.0,21.838627452965497,1,0,36
2021-02-19,ITEM_012,Desserts,9.0,21.838627452965497,1,0,36
2021-02-19,ITEM_013,Desserts,7.0,21.838627452965497,1,0,20
2021-02-19,ITEM_014,Desserts,8.5,21.838627452965497,1,0,17
2021-02-19,ITEM_015,Beverages,7.0,21.838627452965497,1,0,37
2021-02-19,ITEM_016,Beverages,8.0,21.838627452965497,1,0,54
2021-02-19,ITEM_017,Beverages,8.0,21.838627452965497,1,0,36
2021-02-19,ITEM_018,Beverages,4.0,21.838627452965497,1,0,26
2021-02-19,ITEM_019,Beverages,3.5,21.838627452965497,1,0,63
2021-02-20,ITEM_001,Mains,25.0,32.57958720173368,1,0,25
2021-02-20,ITEM_002,Mains,15.0,32.57958720173368,1,0,34
2021-02-20,ITEM_003,Mains,18.0,32.57958720173368,1,0,25
2021-02-20,ITEM_004,Mains,14.0,32.57958720173368,1,0,17
2021-02-20,ITEM_005,Mains,28.0,32.57958720173368,1,0,15
2021-02-20,ITEM_006,Mains,16.0,32.57958720173368,1,0,20
2021-02-20,ITEM_007,Appetizers,12.0,32.57958720173368,1,0,30
2021-02-20,ITEM_008,Appetizers,9.0,32.57958720173368,1,0,25
2021-02-20,ITEM_009,Appetizers,8.0,32.57958720173368,1,0,33
2021-02-20,ITEM_010,Appetizers,6.0,32.57958720173368,1,0,42
2021-02-20,ITEM_011,Desserts,8.0,32.57958720173368,1,0,24
2021-02-20,ITEM_012,Desserts,9.0,32.57958720173368,1,0,36
2021-02-20,ITEM_013,Desserts,7.0,32.57958720173368,1,0,26
2021-02-20,ITEM_014,Desserts,8.5,32.57958720173368,1,0,11
2021-02-20,ITEM_015,Beverages,7.0,32.57958720173368,1,0,34
2021-02-20,ITEM_016,Beverages,8.0,32.57958720173368,1,0,78
2021-02-20,ITEM_017,Beverages,8.0,32.57958720173368,1,0,30
2021-02-20,ITEM_018,Beverages,4.0,32.57958720173368,1,0,25
2021-02-20,ITEM_019,Beverages,3.5,32.57958720173368,1,0,48
2021-02-21,ITEM_001,Mains,25.0,29.346218895215102,1,0,27
2021-02-21,ITEM_002,Mains,15.0,29.346218895215102,1,0,37
2021-02-21,ITEM_003,Mains,18.0,29.346218895215102,1,0,35
2021-02-21,ITEM_004,Mains,14.0,29.346218895215102,1,0,27
2021-02-21,ITEM_005,Mains,28.0,29.346218895215102,1,0,27
2021-02-21,ITEM_006,Mains,16.0,29.346218895215102,1,0,10
2021-02-21,ITEM_007,Appetizers,12.0,29.346218895215102,1,0,26
2021-02-21,ITEM_008,Appetizers,9.0,29.346218895215102,1,0,19
2021-02-21,ITEM_009,Appetizers,8.0,29.346218895215102,1,0,54
2021-02-21,ITEM_010,Appetizers,6.0,29.346218895215102,1,0,39
2021-02-21,ITEM_011,Desserts,8.0,29.346218895215102,1,0,26
2021-02-21,ITEM_012,Desserts,9.0,29.346218895215102,1,0,26
2021-02-21,ITEM_013,Desserts,7.0,29.346218895215102,1,0,22
2021-02-21,ITEM_014,Desserts,8.5,29.346218895215102,1,0,14
2021-02-21,ITEM_015,Beverages,7.0,29.346218895215102,1,0,39
2021-02-21,ITEM_016,Beverages,8.0,29.346218895215102,1,0,68
2021-02-21,ITEM_017,Beverages,8.0,29.346218895215102,1,0,47
2021-02-21,ITEM_018,Beverages,4.0,29.346218895215102,1,0,38
2021-02-21,ITEM_019,Beverages,3.5,29.346218895215102,1,0,44
2021-02-22,ITEM_001,Mains,25.0,28.206514466346942,0,0,12
2021-02-22,ITEM_002,Mains,15.0,28.206514466346942,0,0,22
2021-02-22,ITEM_003,Mains,18.0,28.206514466346942,0,0,16
2021-02-22,ITEM_004,Mains,14.0,28.206514466346942,0,0,10
2021-02-22,ITEM_005,Mains,28.0,28.206514466346942,0,0,9
2021-02-22,ITEM_006,Mains,16.0,28.206514466346942,0,0,11
2021-02-22,ITEM_007,Appetizers,12.0,28.206514466346942,0,0,23
2021-02-22,ITEM_008,Appetizers,9.0,28.206514466346942,0,0,12
2021-02-22,ITEM_009,Appetizers,8.0,28.206514466346942,0,0,17
2021-02-22,ITEM_010,Appetizers,6.0,28.206514466346942,0,0,18
2021-02-22,ITEM_011,Desserts,8.0,28.206514466346942,0,0,9
2021-02-22,ITEM_012,Desserts,9.0,28.206514466346942,0,0,13
2021-02-22,ITEM_013,Desserts,7.0,28.206514466346942,0,0,12
2021-02-22,ITEM_014,Desserts,8.5,28.206514466346942,0,0,9
2021-02-22,ITEM_015,Beverages,7.0,28.206514466346942,0,0,14
2021-02-22,ITEM_016,Beverages,8.0,28.206514466346942,0,0,35
2021-02-22,ITEM_017,Beverages,8.0,28.206514466346942,0,0,18
2021-02-22,ITEM_018,Beverages,4.0,28.206514466346942,0,0,13
2021-02-22,ITEM_019,Beverages,3.5,28.206514466346942,0,0,37
2021-02-23,ITEM_001,Mains,25.0,34.9759366376862,0,0,11
2021-02-23,ITEM_002,Mains,15.0,34.9759366376862,0,0,29
2021-02-23,ITEM_003,Mains,18.0,34.9759366376862,0,0,28
2021-02-23,ITEM_004,Mains,14.0,34.9759366376862,0,0,12
2021-02-23,ITEM_005,Mains,28.0,34.9759366376862,0,0,17
2021-02-23,ITEM_006,Mains,16.0,34.9759366376862,0,0,13
2021-02-23,ITEM_007,Appetizers,12.0,34.9759366376862,0,0,20
2021-02-23,ITEM_008,Appetizers,9.0,34.9759366376862,0,0,15
2021-02-23,ITEM_009,Appetizers,8.0,34.9759366376862,0,0,31
2021-02-23,ITEM_010,Appetizers,6.0,34.9759366376862,0,0,29
2021-02-23,ITEM_011,Desserts,8.0,34.9759366376862,0,0,9
2021-02-23,ITEM_012,Desserts,9.0,34.9759366376862,0,0,14
2021-02-23,ITEM_013,Desserts,7.0,34.9759366376862,0,0,16
2021-02-23,ITEM_014,Desserts,8.5,34.9759366376862,0,0,11
2021-02-23,ITEM_015,Beverages,7.0,34.9759366376862,0,0,19
2021-02-23,ITEM_016,Beverages,8.0,34.9759366376862,0,0,25
2021-02-23,ITEM_017,Beverages,8.0,34.9759366376862,0,0,21
2021-02-23,ITEM_018,Beverages,4.0,34.9759366376862,0,0,10
2021-02-23,ITEM_019,Beverages,3.5,34.9759366376862,0,0,38
2021-02-24,ITEM_001,Mains,25.0,37.40582335812288,0,0,15
2021-02-24,ITEM_002,Mains,15.0,37.40582335812288,0,0,19
2021-02-24,ITEM_003,Mains,18.0,37.40582335812288,0,0,17
2021-02-24,ITEM_004,Mains,14.0,37.40582335812288,0,0,18
2021-02-24,ITEM_005,Mains,28.0,37.40582335812288,0,0,12
2021-02-24,ITEM_006,Mains,16.0,37.40582335812288,0,0,17
2021-02-24,ITEM_007,Appetizers,12.0,37.40582335812288,0,0,12
2021-02-24,ITEM_008,Appetizers,9.0,37.40582335812288,0,0,6
2021-02-24,ITEM_009,Appetizers,8.0,37.40582335812288,0,0,14
2021-02-24,ITEM_010,Appetizers,6.0,37.40582335812288,0,0,11
2021-02-24,ITEM_011,Desserts,8.0,37.40582335812288,0,0,12
2021-02-24,ITEM_012,Desserts,9.0,37.40582335812288,0,0,19
2021-02-24,ITEM_013,Desserts,7.0,37.40582335812288,0,0,15
2021-02-24,ITEM_014,Desserts,8.5,37.40582335812288,0,0,16
2021-02-24,ITEM_015,Beverages,7.0,37.40582335812288,0,0,28
2021-02-24,ITEM_016,Beverages,8.0,37.40582335812288,0,0,38
2021-02-24,ITEM_017,Beverages,8.0,37.40582335812288,0,0,14
2021-02-24,ITEM_018,Beverages,4.0,37.40582335812288,0,0,13
2021-02-24,ITEM_019,Beverages,3.5,37.40582335812288,0,0,27
2021-02-25,ITEM_001,Mains,25.0,37.24723796468433,0,0,16
2021-02-25,ITEM_002,Mains,15.0,37.24723796468433,0,0,14
2021-02-25,ITEM_003,Mains,18.0,37.24723796468433,0,0,18
2021-02-25,ITEM_004,Mains,14.0,37.24723796468433,0,0,16
2021-02-25,ITEM_005,Mains,28.0,37.24723796468433,0,0,11
2021-02-25,ITEM_006,Mains,16.0,37.24723796468433,0,0,10
2021-02-25,ITEM_007,Appetizers,12.0,37.24723796468433,0,0,22
2021-02-25,ITEM_008,Appetizers,9.0,37.24723796468433,0,0,12
2021-02-25,ITEM_009,Appetizers,8.0,37.24723796468433,0,0,35
2021-02-25,ITEM_010,Appetizers,6.0,37.24723796468433,0,0,30
2021-02-25,ITEM_011,Desserts,8.0,37.24723796468433,0,0,12
2021-02-25,ITEM_012,Desserts,9.0,37.24723796468433,0,0,13
2021-02-25,ITEM_013,Desserts,7.0,37.24723796468433,0,0,8
2021-02-25,ITEM_014,Desserts,8.5,37.24723796468433,0,0,8
2021-02-25,ITEM_015,Beverages,7.0,37.24723796468433,0,0,24
2021-02-25,ITEM_016,Beverages,8.0,37.24723796468433,0,0,23
2021-02-25,ITEM_017,Beverages,8.0,37.24723796468433,0,0,11
2021-02-25,ITEM_018,Beverages,4.0,37.24723796468433,0,0,14
2021-02-25,ITEM_019,Beverages,3.5,37.24723796468433,0,0,28
2021-02-26,ITEM_001,Mains,25.0,28.741401694967248,1,0,28
2021-02-26,ITEM_002,Mains,15.0,28.741401694967248,1,0,36
2021-02-26,ITEM_003,Mains,18.0,28.741401694967248,1,0,27
2021-02-26,ITEM_004,Mains,14.0,28.741401694967248,1,0,14
2021-02-26,ITEM_005,Mains,28.0,28.741401694967248,1,0,22
2021-02-26,ITEM_006,Mains,16.0,28.741401694967248,1,0,15
2021-02-26,ITEM_007,Appetizers,12.0,28.741401694967248,1,0,20
2021-02-26,ITEM_008,Appetizers,9.0,28.741401694967248,1,0,11
2021-02-26,ITEM_009,Appetizers,8.0,28.741401694967248,1,0,49
2021-02-26,ITEM_010,Appetizers,6.0,28.741401694967248,1,0,50
2021-02-26,ITEM_011,Desserts,8.0,28.741401694967248,1,0,25
2021-02-26,ITEM_012,Desserts,9.0,28.741401694967248,1,0,40
2021-02-26,ITEM_013,Desserts,7.0,28.741401694967248,1,0,21
2021-02-26,ITEM_014,Desserts,8.5,28.741401694967248,1,0,19
2021-02-26,ITEM_015,Beverages,7.0,28.741401694967248,1,0,50
2021-02-26,ITEM_016,Beverages,8.0,28.741401694967248,1,0,43
2021-02-26,ITEM_017,Beverages,8.0,28.741401694967248,1,0,36
2021-02-26,ITEM_018,Beverages,4.0,28.741401694967248,1,0,26
2021-02-26,ITEM_019,Beverages,3.5,28.741401694967248,1,0,71
2021-02-27,ITEM_001,Mains,25.0,31.744616971866556,1,0,21
2021-02-27,ITEM_002,Mains,15.0,31.744616971866556,1,0,30
2021-02-27,ITEM_003,Mains,18.0,31.744616971866556,1,0,16
2021-02-27,ITEM_004,Mains,14.0,31.744616971866556,1,0,28
2021-02-27,ITEM_005,Mains,28.0,31.744616971866556,1,0,25
2021-02-27,ITEM_006,Mains,16.0,31.744616971866556,1,0,18
2021-02-27,ITEM_007,Appetizers,12.0,31.744616971866556,1,0,37
2021-02-27,ITEM_008,Appetizers,9.0,31.744616971866556,1,0,17
2021-02-27,ITEM_009,Appetizers,8.0,31.744616971866556,1,0,34
2021-02-27,ITEM_010,Appetizers,6.0,31.744616971866556,1,0,39
2021-02-27,ITEM_011,Desserts,8.0,31.744616971866556,1,0,30
2021-02-27,ITEM_012,Desserts,9.0,31.744616971866556,1,0,25
2021-02-27,ITEM_013,Desserts,7.0,31.744616971866556,1,0,30
2021-02-27,ITEM_014,Desserts,8.5,31.744616971866556,1,0,24
2021-02-27,ITEM_015,Beverages,7.0,31.744616971866556,1,0,55
2021-02-27,ITEM_016,Beverages,8.0,31.744616971866556,1,0,57
2021-02-27,ITEM_017,Beverages,8.0,31.744616971866556,1,0,20
2021-02-27,ITEM_018,Beverages,4.0,31.744616971866556,1,0,31
2021-02-27,ITEM_019,Beverages,3.5,31.744616971866556,1,0,54
2021-02-28,ITEM_001,Mains,25.0,35.306618488564574,1,0,19
2021-02-28,ITEM_002,Mains,15.0,35.306618488564574,1,0,35
2021-02-28,ITEM_003,Mains,18.0,35.306618488564574,1,0,28
2021-02-28,ITEM_004,Mains,14.0,35.306618488564574,1,0,17
2021-02-28,ITEM_005,Mains,28.0,35.306618488564574,1,0,28
2021-02-28,ITEM_006,Mains,16.0,35.306618488564574,1,0,12
2021-02-28,ITEM_007,Appetizers,12.0,35.306618488564574,1,0,30
2021-02-28,ITEM_008,Appetizers,9.0,35.306618488564574,1,0,27
2021-02-28,ITEM_009,Appetizers,8.0,35.306618488564574,1,0,43
2021-02-28,ITEM_010,Appetizers,6.0,35.306618488564574,1,0,47
2021-02-28,ITEM_011,Desserts,8.0,35.306618488564574,1,0,30
2021-02-28,ITEM_012,Desserts,9.0,35.306618488564574,1,0,19
2021-02-28,ITEM_013,Desserts,7.0,35.306618488564574,1,0,15
2021-02-28,ITEM_014,Desserts,8.5,35.306618488564574,1,0,17
2021-02-28,ITEM_015,Beverages,7.0,35.306618488564574,1,0,56
2021-02-28,ITEM_016,Beverages,8.0,35.306618488564574,1,0,58
2021-02-28,ITEM_017,Beverages,8.0,35.306618488564574,1,0,20
2021-02-28,ITEM_018,Beverages,4.0,35.306618488564574,1,0,41
2021-02-28,ITEM_019,Beverages,3.5,35.306618488564574,1,0,66
2021-03-01,ITEM_001,Mains,25.0,38.89397582406239,0,0,22
2021-03-01,ITEM_002,Mains,15.0,38.89397582406239,0,0,24
2021-03-01,ITEM_003,Mains,18.0,38.89397582406239,0,0,13
2021-03-01,ITEM_004,Mains,14.0,38.89397582406239,0,0,11
2021-03-01,ITEM_005,Mains,28.0,38.89397582406239,0,0,6
2021-03-01,ITEM_006,Mains,16.0,38.89397582406239,0,0,6
2021-03-01,ITEM_007,Appetizers,12.0,38.89397582406239,0,0,11
2021-03-01,ITEM_008,Appetizers,9.0,38.89397582406239,0,0,8
2021-03-01,ITEM_009,Appetizers,8.0,38.89397582406239,0,0,21
2021-03-01,ITEM_010,Appetizers,6.0,38.89397582406239,0,0,17
2021-03-01,ITEM_011,Desserts,8.0,38.89397582406239,0,0,9
2021-03-01,ITEM_012,Desserts,9.0,38.89397582406239,0,0,11
2021-03-01,ITEM_013,Desserts,7.0,38.89397582406239,0,0,8
2021-03-01,ITEM_014,Desserts,8.5,38.89397582406239,0,0,16
2021-03-01,ITEM_015,Beverages,7.0,38.89397582406239,0,0,14
2021-03-01,ITEM_016,Beverages,8.0,38.89397582406239,0,0,30
2021-03-01,ITEM_017,Beverages,8.0,38.89397582406239,0,0,26
2021-03-01,ITEM_018,Beverages,4.0,38.89397582406239,0,0,11
2021-03-01,ITEM_019,Beverages,3.5,38.89397582406239,0,0,28
2021-03-02,ITEM_001,Mains,25.0,31.992545794063542,0,0,17
2021-03-02,ITEM_002,Mains,15.0,31.992545794063542,0,0,28
2021-03-02,ITEM_003,Mains,18.0,31.992545794063542,0,0,16
2021-03-02,ITEM_004,Mains,14.0,31.992545794063542,0,0,15
2021-03-02,ITEM_005,Mains,28.0,31.992545794063542,0,0,15
2021-03-02,ITEM_006,Mains,16.0,31.992545794063542,0,0,3
2021-03-02,ITEM_007,Appetizers,12.0,31.992545794063542,0,0,25
2021-03-02,ITEM_008,Appetizers,9.0,31.992545794063542,0,0,11
2021-03-02,ITEM_009,Appetizers,8.0,31.992545794063542,0,0,35
2021-03-02,ITEM_010,Appetizers,6.0,31.992545794063542,0,0,26
2021-03-02,ITEM_011,Desserts,8.0,31.992545794063542,0,0,17
2021-03-02,ITEM_012,Desserts,9.0,31.992545794063542,0,0,21
2021-03-02,ITEM_013,Desserts,7.0,31.992545794063542,0,0,13
2021-03-02,ITEM_014,Desserts,8.5,31.992545794063542,0,0,11
2021-03-02,ITEM_015,Beverages,7.0,31.992545794063542,0,0,30
2021-03-02,ITEM_016,Beverages,8.0,31.992545794063542,0,0,22
2021-03-02,ITEM_017,Beverages,8.0,31.992545794063542,0,0,21
2021-03-02,ITEM_018,Beverages,4.0,31.992545794063542,0,0,14
2021-03-02,ITEM_019,Beverages,3.5,31.992545794063542,0,0,26
2021-03-03,ITEM_001,Mains,25.0,33.838396551692554,0,0,12
2021-03-03,ITEM_002,Mains,15.0,33.838396551692554,0,0,15
2021-03-03,ITEM_003,Mains,18.0,33.838396551692554,0,0,17
2021-03-03,ITEM_004,Mains,14.0,33.838396551692554,0,0,20
2021-03-03,ITEM_005,Mains,28.0,33.838396551692554,0,0,9
2021-03-03,ITEM_006,Mains,16.0,33.838396551692554,0,0,15
2021-03-03,ITEM_007,Appetizers,12.0,33.838396551692554,0,0,15
2021-03-03,ITEM_008,Appetizers,9.0,33.838396551692554,0,0,13
2021-03-03,ITEM_009,Appetizers,8.0,33.838396551692554,0,0,23
2021-03-03,ITEM_010,Appetizers,6.0,33.838396551692554,0,0,24
2021-03-03,ITEM_011,Desserts,8.0,33.838396551692554,0,0,14
2021-03-03,ITEM_012,Desserts,9.0,33.838396551692554,0,0,19
2021-03-03,ITEM_013,Desserts,7.0,33.838396551692554,0,0,8
2021-03-03,ITEM_014,Desserts,8.5,33.838396551692554,0,0,11
2021-03-03,ITEM_015,Beverages,7.0,33.838396551692554,0,0,22
2021-03-03,ITEM_016,Beverages,8.0,33.838396551692554,0,0,28
2021-03-03,ITEM_017,Beverages,8.0,33.838396551692554,0,0,16
2021-03-03,ITEM_018,Beverages,4.0,33.838396551692554,0,0,17
2021-03-03,ITEM_019,Beverages,3.5,33.838396551692554,0,0,29
2021-03-04,ITEM_001,Mains,25.0,29.61928658270151,0,0,24
2021-03-04,ITEM_002,Mains,15.0,29.61928658270151,0,0,12
2021-03-04,ITEM_003,Mains,18.0,29.61928658270151,0,0,17
2021-03-04,ITEM_004,Mains,14.0,29.61928658270151,0,0,9
2021-03-04,ITEM_005,Mains,28.0,29.61928658270151,0,0,8
2021-03-04,ITEM_006,Mains,16.0,29.61928658270151,0,0,9
2021-03-04,ITEM_007,Appetizers,12.0,29.61928658270151,0,0,9
2021-03-04,ITEM_008,Appetizers,9.0,29.61928658270151,0,0,16
2021-03-04,ITEM_009,Appetizers,8.0,29.61928658270151,0,0,18
2021-03-04,ITEM_010,Appetizers,6.0,29.61928658270151,0,0,16
2021-03-04,ITEM_011,Desserts,8.0,29.61928658270151,0,0,16
2021-03-04,ITEM_012,Desserts,9.0,29.61928658270151,0,0,19
2021-03-04,ITEM_013,Desserts,7.0,29.61928658270151,0,0,8
2021-03-04,ITEM_014,Desserts,8.5,29.61928658270151,0,0,10
2021-03-04,ITEM_015,Beverages,7.0,29.61928658270151,0,0,25
2021-03-04,ITEM_016,Beverages,8.0,29.61928658270151,0,0,37
2021-03-04,ITEM_017,Beverages,8.0,29.61928658270151,0,0,15
2021-03-04,ITEM_018,Beverages,4.0,29.61928658270151,0,0,23
2021-03-04,ITEM_019,Beverages,3.5,29.61928658270151,0,0,36
2021-03-05,ITEM_001,Mains,25.0,29.560080048547206,1,0,35
2021-03-05,ITEM_002,Mains,15.0,29.560080048547206,1,0,17
2021-03-05,ITEM_003,Mains,18.0,29.560080048547206,1,0,28
2021-03-05,ITEM_004,Mains,14.0,29.560080048547206,1,0,12
2021-03-05,ITEM_005,Mains,28.0,29.560080048547206,1,0,19
2021-03-05,ITEM_006,Mains,16.0,29.560080048547206,1,0,11
2021-03-05,ITEM_007,Appetizers,12.0,29.560080048547206,1,0,31
2021-03-05,ITEM_008,Appetizers,9.0,29.560080048547206,1,0,23
2021-03-05,ITEM_009,Appetizers,8.0,29.560080048547206,1,0,33
